"sub","music","isi","type","residuals"
"c14","nomusic",0.5,"w",-143.965517241379
"c14","nomusic",0.5,"w",-219.965517241379
"c14","nomusic",0.5,"a",-213.965517241379
"c14","nomusic",0.5,"a",-240.965517241379
"c14","nomusic",0.5,"w",-240.965517241379
"c14","nomusic",0.5,"a",-215.965517241379
"c14","nomusic",0.5,"a",-197.965517241379
"c14","nomusic",1,"w",-148.516129032258
"c14","nomusic",1,"w",-231.516129032258
"c14","nomusic",1,"a",-147.516129032258
"c14","nomusic",1,"a",-213.516129032258
"c14","nomusic",1,"a",-264.516129032258
"c14","nomusic",1,"a",-208.516129032258
"c14","nomusic",1,"a",30.483870967742
"c14","nomusic",1,"n",-125.516129032258
"c14","nomusic",1,"n",159.483870967742
"c14","nomusic",1,"w",-53.516129032258
"c14","nomusic",1,"w",204.483870967742
"c14","nomusic",1,"a",-91.516129032258
"c14","nomusic",1,"n",183.483870967742
"c14","nomusic",1,"w",108.483870967742
"c14","nomusic",1,"n",164.483870967742
"c14","nomusic",1,"n",140.483870967742
"c14","nomusic",1,"n",30.483870967742
"c14","nomusic",1,"a",-82.516129032258
"c14","nomusic",1,"a",-34.516129032258
"c14","nomusic",1,"a",-151.516129032258
"c14","nomusic",1,"w",-56.516129032258
"c14","nomusic",1,"w",115.483870967742
"c14","nomusic",1,"n",43.483870967742
"c14","nomusic",1,"w",55.483870967742
"c14","nomusic",1,"n",410.483870967742
"c14","nomusic",1,"w",-80.516129032258
"c14","nomusic",1,"a",-133.516129032258
"c14","nomusic",1,"a",81.483870967742
"c14","nomusic",1,"n",76.483870967742
"c14","nomusic",1,"w",116.483870967742
"c14","nomusic",1,"n",102.483870967742
"c14","nomusic",1.5,"a",-11.3
"c14","nomusic",1.5,"n",172.7
"c14","nomusic",1.5,"a",-57.3
"c14","nomusic",1.5,"n",180.7
"c14","nomusic",1.5,"w",-86.3
"c14","nomusic",1.5,"n",-68.3
"c14","nomusic",1.5,"n",121.7
"c14","nomusic",1.5,"w",-65.3
"c14","nomusic",1.5,"w",-69.3
"c14","nomusic",1.5,"a",-56.3
"c14","nomusic",1.5,"a",-179.3
"c14","nomusic",1.5,"w",-248.3
"c14","nomusic",1.5,"w",-189.3
"c14","nomusic",1.5,"n",511.7
"c14","nomusic",1.5,"a",24.7
"c14","nomusic",1.5,"a",-206.3
"c14","nomusic",1.5,"a",-184.3
"c14","nomusic",1.5,"a",117.7
"c14","nomusic",1.5,"w",-188.3
"c14","nomusic",1.5,"n",80.7
"c14","nomusic",1.5,"n",65.7
"c14","nomusic",1.5,"n",80.7
"c14","nomusic",1.5,"a",-84.3
"c14","nomusic",1.5,"w",-135.3
"c14","nomusic",1.5,"n",60.7
"c14","nomusic",1.5,"n",515.7
"c14","nomusic",1.5,"w",-109.3
"c14","nomusic",1.5,"w",-136.3
"c14","nomusic",1.5,"w",58.7
"c14","nomusic",1.5,"a",83.7
"c14","slowmusic",0.5,"a",282.592592592593
"c14","slowmusic",0.5,"n",267.592592592593
"c14","slowmusic",0.5,"w",-126.407407407407
"c14","slowmusic",0.5,"a",-94.4074074074074
"c14","slowmusic",0.5,"n",-126.407407407407
"c14","slowmusic",0.5,"w",423.592592592593
"c14","slowmusic",0.5,"n",20.5925925925926
"c14","slowmusic",0.5,"w",17.5925925925926
"c14","slowmusic",0.5,"w",-69.4074074074074
"c14","slowmusic",0.5,"a",-157.407407407407
"c14","slowmusic",0.5,"n",-126.407407407407
"c14","slowmusic",0.5,"a",-191.407407407407
"c14","slowmusic",0.5,"a",-174.407407407407
"c14","slowmusic",0.5,"n",97.5925925925926
"c14","slowmusic",0.5,"w",-182.407407407407
"c14","slowmusic",0.5,"w",-141.407407407407
"c14","slowmusic",0.5,"w",194.592592592593
"c14","slowmusic",0.5,"n",275.592592592593
"c14","slowmusic",0.5,"w",-164.407407407407
"c14","slowmusic",0.5,"a",-126.407407407407
"c14","slowmusic",0.5,"w",-23.4074074074074
"c14","slowmusic",0.5,"n",-126.407407407407
"c14","slowmusic",0.5,"a",-240.407407407407
"c14","slowmusic",0.5,"n",-126.407407407407
"c14","slowmusic",0.5,"w",241.592592592593
"c14","slowmusic",0.5,"n",153.592592592593
"c14","slowmusic",0.5,"n",222.592592592593
"c14","slowmusic",1,"n",418.259259259259
"c14","slowmusic",1,"n",89.2592592592592
"c14","slowmusic",1,"a",-89.7407407407408
"c14","slowmusic",1,"a",21.2592592592592
"c14","slowmusic",1,"n",135.259259259259
"c14","slowmusic",1,"a",-129.740740740741
"c14","slowmusic",1,"n",-67.7407407407408
"c14","slowmusic",1,"a",-49.7407407407408
"c14","slowmusic",1,"n",272.259259259259
"c14","slowmusic",1,"w",-67.7407407407408
"c14","slowmusic",1,"a",-37.7407407407408
"c14","slowmusic",1,"n",108.259259259259
"c14","slowmusic",1,"w",-150.740740740741
"c14","slowmusic",1,"w",22.2592592592592
"c14","slowmusic",1,"w",17.2592592592592
"c14","slowmusic",1,"a",26.2592592592592
"c14","slowmusic",1,"n",-67.7407407407408
"c14","slowmusic",1,"w",-88.7407407407408
"c14","slowmusic",1,"a",-161.740740740741
"c14","slowmusic",1,"w",63.2592592592592
"c14","slowmusic",1,"w",-217.740740740741
"c14","slowmusic",1,"a",-215.740740740741
"c14","slowmusic",1,"n",-41.7407407407408
"c14","slowmusic",1,"n",157.259259259259
"c14","slowmusic",1,"w",-147.740740740741
"c14","slowmusic",1,"w",-42.7407407407408
"c14","slowmusic",1,"n",246.259259259259
"c14","slowmusic",1.5,"a",-86.4074074074074
"c14","slowmusic",1.5,"w",-214.407407407407
"c14","slowmusic",1.5,"w",-224.407407407407
"c14","slowmusic",1.5,"a",-167.407407407407
"c14","slowmusic",1.5,"w",-90.4074074074074
"c14","slowmusic",1.5,"w",77.5925925925926
"c14","slowmusic",1.5,"n",94.5925925925926
"c14","slowmusic",1.5,"a",-117.407407407407
"c14","slowmusic",1.5,"w",-164.407407407407
"c14","slowmusic",1.5,"n",334.592592592593
"c14","slowmusic",1.5,"n",121.592592592593
"c14","slowmusic",1.5,"n",160.592592592593
"c14","slowmusic",1.5,"w",43.5925925925926
"c14","slowmusic",1.5,"n",82.5925925925926
"c14","slowmusic",1.5,"a",180.592592592593
"c14","slowmusic",1.5,"w",-79.4074074074074
"c14","slowmusic",1.5,"n",155.592592592593
"c14","slowmusic",1.5,"n",35.5925925925926
"c14","slowmusic",1.5,"w",-62.4074074074074
"c14","slowmusic",1.5,"n",94.5925925925926
"c14","slowmusic",1.5,"w",411.592592592593
"c14","slowmusic",1.5,"w",-50.4074074074074
"c14","slowmusic",1.5,"n",-51.4074074074074
"c14","slowmusic",1.5,"a",-56.4074074074074
"c14","slowmusic",1.5,"n",-51.4074074074074
"c14","slowmusic",1.5,"a",-178.407407407407
"c14","slowmusic",1.5,"a",-198.407407407407
"c15","fastmusic",0.5,"n",46.1551724137931
"c15","fastmusic",0.5,"n",83.1551724137931
"c15","fastmusic",0.5,"n",-39.3448275862069
"c15","fastmusic",0.5,"n",8.15517241379314
"c15","fastmusic",0.5,"n",-39.3448275862069
"c15","fastmusic",0.5,"w",-155.844827586207
"c15","fastmusic",0.5,"n",-39.3448275862069
"c15","fastmusic",0.5,"w",400.155172413793
"c15","fastmusic",0.5,"w",-205.844827586207
"c15","fastmusic",0.5,"a",409.155172413793
"c15","fastmusic",0.5,"a",-128.844827586207
"c15","fastmusic",0.5,"w",30.1551724137931
"c15","fastmusic",0.5,"w",-76.8448275862069
"c15","fastmusic",0.5,"w",-94.8448275862069
"c15","fastmusic",0.5,"a",-119.844827586207
"c15","fastmusic",0.5,"w",79.1551724137931
"c15","fastmusic",0.5,"w",-104.844827586207
"c15","fastmusic",0.5,"a",-217.844827586207
"c15","fastmusic",0.5,"n",20.1551724137931
"c15","fastmusic",0.5,"a",-124.844827586207
"c15","fastmusic",0.5,"n",379.155172413793
"c15","fastmusic",0.5,"a",-119.844827586207
"c15","fastmusic",0.5,"n",72.1551724137931
"c15","fastmusic",0.5,"a",-67.8448275862069
"c15","fastmusic",0.5,"n",483.155172413793
"c15","fastmusic",0.5,"a",-89.8448275862069
"c15","fastmusic",0.5,"a",-243.844827586207
"c15","fastmusic",0.5,"w",-20.8448275862069
"c15","fastmusic",0.5,"w",-120.844827586207
"c15","fastmusic",1,"a",-168.354838709677
"c15","fastmusic",1,"w",-246.354838709677
"c15","fastmusic",1,"n",-13.3548387096774
"c15","fastmusic",1,"n",157.645161290323
"c15","fastmusic",1,"a",-12.3548387096774
"c15","fastmusic",1,"a",543.645161290323
"c15","fastmusic",1,"a",-156.354838709677
"c15","fastmusic",1,"w",-32.8548387096774
"c15","fastmusic",1,"w",-44.3548387096774
"c15","fastmusic",1,"w",-124.354838709677
"c15","fastmusic",1,"w",-125.354838709677
"c15","fastmusic",1,"a",-164.354838709677
"c15","fastmusic",1,"n",241.645161290323
"c15","fastmusic",1,"a",-170.354838709677
"c15","fastmusic",1,"w",-50.3548387096774
"c15","fastmusic",1,"a",-229.354838709677
"c15","fastmusic",1,"a",-98.3548387096774
"c15","fastmusic",1,"a",-177.354838709677
"c15","fastmusic",1,"w",90.6451612903226
"c15","fastmusic",1,"n",148.645161290323
"c15","fastmusic",1,"n",265.645161290323
"c15","fastmusic",1,"n",186.645161290323
"c15","fastmusic",1,"w",53.6451612903226
"c15","fastmusic",1,"n",320.645161290323
"c15","fastmusic",1,"a",-181.354838709677
"c15","fastmusic",1,"a",-110.354838709677
"c15","fastmusic",1,"n",57.6451612903226
"c15","fastmusic",1,"n",150.645161290323
"c15","fastmusic",1,"n",-32.8548387096774
"c15","fastmusic",1,"w",-50.3548387096774
"c15","fastmusic",1,"w",-28.3548387096774
"c15","fastmusic",1.5,"a",-170.766666666667
"c15","fastmusic",1.5,"n",-39.2666666666667
"c15","fastmusic",1.5,"a",-135.766666666667
"c15","fastmusic",1.5,"n",97.2333333333333
"c15","fastmusic",1.5,"w",-135.766666666667
"c15","fastmusic",1.5,"w",-14.7666666666667
"c15","fastmusic",1.5,"n",432.233333333333
"c15","fastmusic",1.5,"n",-39.2666666666667
"c15","fastmusic",1.5,"w",-15.7666666666667
"c15","fastmusic",1.5,"a",-180.766666666667
"c15","fastmusic",1.5,"w",-121.766666666667
"c15","fastmusic",1.5,"a",-124.766666666667
"c15","fastmusic",1.5,"a",-18.7666666666667
"c15","fastmusic",1.5,"n",153.233333333333
"c15","fastmusic",1.5,"a",-146.766666666667
"c15","fastmusic",1.5,"n",111.233333333333
"c15","fastmusic",1.5,"n",203.233333333333
"c15","fastmusic",1.5,"a",-45.7666666666667
"c15","fastmusic",1.5,"w",-159.766666666667
"c15","fastmusic",1.5,"a",-10.7666666666667
"c15","fastmusic",1.5,"w",-45.7666666666667
"c15","fastmusic",1.5,"a",-180.766666666667
"c15","fastmusic",1.5,"n",397.233333333333
"c15","fastmusic",1.5,"w",-60.7666666666667
"c15","fastmusic",1.5,"a",-77.7666666666667
"c15","fastmusic",1.5,"n",393.233333333333
"c15","fastmusic",1.5,"w",5.23333333333335
"c15","fastmusic",1.5,"w",-52.7666666666667
"c15","fastmusic",1.5,"n",87.2333333333333
"c15","fastmusic",1.5,"w",-101.766666666667
"c15","nomusic",0.5,"w",-135.888888888889
"c15","nomusic",0.5,"n",260.111111111111
"c15","nomusic",0.5,"a",-107.888888888889
"c15","nomusic",0.5,"w",-130.888888888889
"c15","nomusic",0.5,"w",-139.888888888889
"c15","nomusic",0.5,"w",1.11111111111109
"c15","nomusic",0.5,"n",242.111111111111
"c15","nomusic",0.5,"w",-54.8888888888889
"c15","nomusic",0.5,"w",-125.888888888889
"c15","nomusic",0.5,"a",-103.888888888889
"c15","nomusic",0.5,"w",-224.888888888889
"c15","nomusic",0.5,"a",-109.888888888889
"c15","nomusic",0.5,"n",97.1111111111111
"c15","nomusic",0.5,"a",154.111111111111
"c15","nomusic",0.5,"n",176.111111111111
"c15","nomusic",0.5,"n",117.111111111111
"c15","nomusic",0.5,"w",-70.8888888888889
"c15","nomusic",0.5,"n",-83.3888888888889
"c15","nomusic",0.5,"w",241.111111111111
"c15","nomusic",0.5,"a",232.111111111111
"c15","nomusic",0.5,"w",-149.888888888889
"c15","nomusic",0.5,"n",65.1111111111111
"c15","nomusic",0.5,"n",-83.3888888888889
"c15","nomusic",0.5,"a",-113.888888888889
"c15","nomusic",0.5,"n",35.1111111111111
"c15","nomusic",0.5,"a",-82.8888888888889
"c15","nomusic",0.5,"n",97.1111111111111
"c15","nomusic",1,"a",-33.1111111111111
"c15","nomusic",1,"a",-57.1111111111111
"c15","nomusic",1,"w",-180.111111111111
"c15","nomusic",1,"w",-146.111111111111
"c15","nomusic",1,"n",197.888888888889
"c15","nomusic",1,"n",143.888888888889
"c15","nomusic",1,"w",23.8888888888889
"c15","nomusic",1,"w",87.8888888888889
"c15","nomusic",1,"a",-129.111111111111
"c15","nomusic",1,"a",-201.111111111111
"c15","nomusic",1,"a",-252.111111111111
"c15","nomusic",1,"n",-303.111111111111
"c15","nomusic",1,"n",387.888888888889
"c15","nomusic",1,"w",-127.111111111111
"c15","nomusic",1,"n",228.888888888889
"c15","nomusic",1,"a",360.888888888889
"c15","nomusic",1,"n",89.8888888888889
"c15","nomusic",1,"n",156.888888888889
"c15","nomusic",1,"a",-262.111111111111
"c15","nomusic",1,"n",85.8888888888889
"c15","nomusic",1,"n",321.888888888889
"c15","nomusic",1,"w",-189.111111111111
"c15","nomusic",1,"a",-117.111111111111
"c15","nomusic",1,"w",-221.111111111111
"c15","nomusic",1,"w",168.888888888889
"c15","nomusic",1,"n",20.8888888888889
"c15","nomusic",1,"w",-57.1111111111111
"c15","nomusic",1.5,"a",-32.6111111111111
"c15","nomusic",1.5,"n",149.388888888889
"c15","nomusic",1.5,"n",353.388888888889
"c15","nomusic",1.5,"w",-120.611111111111
"c15","nomusic",1.5,"n",144.388888888889
"c15","nomusic",1.5,"a",-216.611111111111
"c15","nomusic",1.5,"w",-183.611111111111
"c15","nomusic",1.5,"w",-132.611111111111
"c15","nomusic",1.5,"w",-132.611111111111
"c15","nomusic",1.5,"a",-43.6111111111111
"c15","nomusic",1.5,"w",-116.611111111111
"c15","nomusic",1.5,"n",305.388888888889
"c15","nomusic",1.5,"n",135.388888888889
"c15","nomusic",1.5,"w",-131.611111111111
"c15","nomusic",1.5,"n",-40.1111111111111
"c15","nomusic",1.5,"a",-24.6111111111111
"c15","nomusic",1.5,"n",171.388888888889
"c15","nomusic",1.5,"n",-40.1111111111111
"c15","nomusic",1.5,"n",242.388888888889
"c15","nomusic",1.5,"a",-147.611111111111
"c15","nomusic",1.5,"a",-67.6111111111111
"c15","nomusic",1.5,"w",-160.611111111111
"c15","nomusic",1.5,"w",-40.1111111111111
"c15","nomusic",1.5,"a",-10.6111111111111
"c15","nomusic",1.5,"w",-87.6111111111111
"c15","nomusic",1.5,"w",-73.6111111111111
"c15","nomusic",1.5,"n",301.388888888889
"c15","slowmusic",0.5,"a",-148.586206896552
"c15","slowmusic",0.5,"w",-35.5862068965517
"c15","slowmusic",0.5,"w",44.4137931034483
"c15","slowmusic",0.5,"a",-86.5862068965517
"c15","slowmusic",0.5,"n",108.413793103448
"c15","slowmusic",0.5,"a",-87.5862068965517
"c15","slowmusic",0.5,"a",-138.586206896552
"c15","slowmusic",0.5,"a",-132.586206896552
"c15","slowmusic",0.5,"n",116.413793103448
"c15","slowmusic",0.5,"w",-116.586206896552
"c15","slowmusic",0.5,"a",-73.5862068965517
"c15","slowmusic",0.5,"w",-181.586206896552
"c15","slowmusic",0.5,"w",-149.586206896552
"c15","slowmusic",0.5,"w",-182.586206896552
"c15","slowmusic",0.5,"n",269.413793103448
"c15","slowmusic",0.5,"a",-195.586206896552
"c15","slowmusic",0.5,"w",-238.586206896552
"c15","slowmusic",0.5,"n",-313.586206896552
"c15","slowmusic",0.5,"n",521.413793103448
"c15","slowmusic",0.5,"n",131.413793103448
"c15","slowmusic",0.5,"n",85.4137931034483
"c15","slowmusic",0.5,"w",109.413793103448
"c15","slowmusic",0.5,"a",-124.586206896552
"c15","slowmusic",0.5,"n",69.4137931034483
"c15","slowmusic",0.5,"a",-60.5862068965517
"c15","slowmusic",0.5,"w",124.413793103448
"c15","slowmusic",0.5,"n",180.413793103448
"c15","slowmusic",0.5,"a",29.4137931034483
"c15","slowmusic",0.5,"n",476.413793103448
"c15","slowmusic",1,"w",-83.7758620689655
"c15","slowmusic",1,"a",-91.7758620689655
"c15","slowmusic",1,"a",-81.7758620689655
"c15","slowmusic",1,"n",-47.7758620689655
"c15","slowmusic",1,"n",182.224137931035
"c15","slowmusic",1,"w",-107.775862068965
"c15","slowmusic",1,"a",-169.775862068965
"c15","slowmusic",1,"w",-54.7758620689655
"c15","slowmusic",1,"a",-87.7758620689655
"c15","slowmusic",1,"w",-82.7758620689655
"c15","slowmusic",1,"w",-156.775862068965
"c15","slowmusic",1,"n",-5.77586206896547
"c15","slowmusic",1,"w",-34.7758620689655
"c15","slowmusic",1,"w",-12.7758620689655
"c15","slowmusic",1,"a",-34.2758620689655
"c15","slowmusic",1,"a",-70.7758620689655
"c15","slowmusic",1,"n",260.224137931035
"c15","slowmusic",1,"w",131.224137931035
"c15","slowmusic",1,"a",-167.775862068965
"c15","slowmusic",1,"a",-40.7758620689655
"c15","slowmusic",1,"n",351.224137931035
"c15","slowmusic",1,"w",-36.7758620689655
"c15","slowmusic",1,"n",-34.2758620689655
"c15","slowmusic",1,"n",471.224137931035
"c15","slowmusic",1,"a",-153.775862068965
"c15","slowmusic",1,"w",15.2241379310345
"c15","slowmusic",1,"n",-34.2758620689655
"c15","slowmusic",1,"a",-37.7758620689655
"c15","slowmusic",1,"n",217.224137931035
"c15","slowmusic",1.5,"w",-130.620689655172
"c15","slowmusic",1.5,"n",213.379310344828
"c15","slowmusic",1.5,"a",-56.6206896551724
"c15","slowmusic",1.5,"w",-27.6206896551724
"c15","slowmusic",1.5,"a",-94.6206896551724
"c15","slowmusic",1.5,"n",-190.620689655172
"c15","slowmusic",1.5,"a",283.379310344828
"c15","slowmusic",1.5,"a",-148.620689655172
"c15","slowmusic",1.5,"w",-108.620689655172
"c15","slowmusic",1.5,"n",-19.1206896551724
"c15","slowmusic",1.5,"w",-92.6206896551724
"c15","slowmusic",1.5,"w",-194.620689655172
"c15","slowmusic",1.5,"n",99.3793103448276
"c15","slowmusic",1.5,"n",312.379310344828
"c15","slowmusic",1.5,"w",-19.1206896551724
"c15","slowmusic",1.5,"a",-77.6206896551724
"c15","slowmusic",1.5,"n",474.379310344828
"c15","slowmusic",1.5,"a",-133.620689655172
"c15","slowmusic",1.5,"n",196.379310344828
"c15","slowmusic",1.5,"a",-28.6206896551724
"c15","slowmusic",1.5,"n",154.379310344828
"c15","slowmusic",1.5,"w",-39.6206896551724
"c15","slowmusic",1.5,"w",-187.620689655172
"c15","slowmusic",1.5,"n",358.379310344828
"c15","slowmusic",1.5,"a",-138.620689655172
"c15","slowmusic",1.5,"n",-258.620689655172
"c15","slowmusic",1.5,"a",-102.620689655172
"c15","slowmusic",1.5,"a",23.3793103448276
"c15","slowmusic",1.5,"w",-65.6206896551724
"c16","fastmusic",0.5,"a",-73.3103448275862
"c16","fastmusic",0.5,"w",-6.31034482758622
"c16","fastmusic",0.5,"w",-133.310344827586
"c16","fastmusic",0.5,"n",64.6896551724138
"c16","fastmusic",0.5,"a",-13.3103448275862
"c16","fastmusic",0.5,"n",135.689655172414
"c16","fastmusic",0.5,"w",-65.3103448275862
"c16","fastmusic",0.5,"n",57.6896551724138
"c16","fastmusic",0.5,"n",-112.310344827586
"c16","fastmusic",0.5,"a",-59.3103448275862
"c16","fastmusic",0.5,"n",117.689655172414
"c16","fastmusic",0.5,"n",298.689655172414
"c16","fastmusic",0.5,"a",76.6896551724138
"c16","fastmusic",0.5,"w",-7.31034482758622
"c16","fastmusic",0.5,"a",-57.3103448275862
"c16","fastmusic",0.5,"a",-64.3103448275862
"c16","fastmusic",0.5,"w",4.68965517241378
"c16","fastmusic",0.5,"n",90.6896551724138
"c16","fastmusic",0.5,"w",-48.3103448275862
"c16","fastmusic",0.5,"a",-96.3103448275862
"c16","fastmusic",0.5,"a",-78.3103448275862
"c16","fastmusic",0.5,"a",-115.310344827586
"c16","fastmusic",0.5,"n",175.689655172414
"c16","fastmusic",0.5,"n",-84.3103448275862
"c16","fastmusic",0.5,"n",239.689655172414
"c16","fastmusic",0.5,"w",54.6896551724138
"c16","fastmusic",0.5,"a",-161.310344827586
"c16","fastmusic",0.5,"w",-135.310344827586
"c16","fastmusic",0.5,"w",-5.31034482758622
"c16","fastmusic",1,"n",65.0344827586207
"c16","fastmusic",1,"a",17.0344827586207
"c16","fastmusic",1,"a",-27.9655172413793
"c16","fastmusic",1,"n",143.034482758621
"c16","fastmusic",1,"a",-153.965517241379
"c16","fastmusic",1,"a",183.034482758621
"c16","fastmusic",1,"w",42.0344827586207
"c16","fastmusic",1,"a",-169.965517241379
"c16","fastmusic",1,"w",-175.965517241379
"c16","fastmusic",1,"w",-117.965517241379
"c16","fastmusic",1,"a",-63.9655172413793
"c16","fastmusic",1,"n",-171.965517241379
"c16","fastmusic",1,"w",-95.9655172413793
"c16","fastmusic",1,"w",28.0344827586207
"c16","fastmusic",1,"n",123.034482758621
"c16","fastmusic",1,"w",43.0344827586207
"c16","fastmusic",1,"w",-62.9655172413793
"c16","fastmusic",1,"n",126.034482758621
"c16","fastmusic",1,"a",-71.9655172413793
"c16","fastmusic",1,"w",162.034482758621
"c16","fastmusic",1,"w",0.0344827586206975
"c16","fastmusic",1,"a",-20.9655172413793
"c16","fastmusic",1,"n",2.5344827586207
"c16","fastmusic",1,"n",2.5344827586207
"c16","fastmusic",1,"n",170.034482758621
"c16","fastmusic",1,"w",-52.9655172413793
"c16","fastmusic",1,"a",-125.965517241379
"c16","fastmusic",1,"a",-87.9655172413793
"c16","fastmusic",1,"n",293.034482758621
"c16","fastmusic",1.5,"n",0.172413793103431
"c16","fastmusic",1.5,"n",337.172413793103
"c16","fastmusic",1.5,"w",14.1724137931034
"c16","fastmusic",1.5,"a",23.1724137931034
"c16","fastmusic",1.5,"a",-53.8275862068966
"c16","fastmusic",1.5,"w",-66.8275862068966
"c16","fastmusic",1.5,"w",-173.827586206897
"c16","fastmusic",1.5,"a",-37.8275862068966
"c16","fastmusic",1.5,"n",227.172413793103
"c16","fastmusic",1.5,"n",152.172413793103
"c16","fastmusic",1.5,"n",140.172413793103
"c16","fastmusic",1.5,"a",10.1724137931034
"c16","fastmusic",1.5,"w",-152.827586206897
"c16","fastmusic",1.5,"n",-114.827586206897
"c16","fastmusic",1.5,"a",-28.8275862068966
"c16","fastmusic",1.5,"n",45.1724137931034
"c16","fastmusic",1.5,"a",-0.827586206896569
"c16","fastmusic",1.5,"a",-16.8275862068966
"c16","fastmusic",1.5,"a",-91.8275862068966
"c16","fastmusic",1.5,"a",-153.827586206897
"c16","fastmusic",1.5,"n",100.172413793103
"c16","fastmusic",1.5,"w",-76.8275862068966
"c16","fastmusic",1.5,"w",38.1724137931034
"c16","fastmusic",1.5,"n",77.1724137931034
"c16","fastmusic",1.5,"w",-135.827586206897
"c16","fastmusic",1.5,"w",-73.8275862068966
"c16","fastmusic",1.5,"n",50.1724137931034
"c16","fastmusic",1.5,"a",-25.8275862068966
"c16","fastmusic",1.5,"w",-10.8275862068966
"c16","nomusic",0.5,"a",-38.7413793103448
"c16","nomusic",0.5,"w",-102.741379310345
"c16","nomusic",0.5,"w",-127.741379310345
"c16","nomusic",0.5,"n",29.2586206896552
"c16","nomusic",0.5,"w",-101.741379310345
"c16","nomusic",0.5,"n",24.2586206896552
"c16","nomusic",0.5,"w",-19.7413793103448
"c16","nomusic",0.5,"a",85.2586206896552
"c16","nomusic",0.5,"w",-47.7413793103448
"c16","nomusic",0.5,"n",53.2586206896552
"c16","nomusic",0.5,"n",107.258620689655
"c16","nomusic",0.5,"a",-42.7413793103448
"c16","nomusic",0.5,"a",-26.7413793103448
"c16","nomusic",0.5,"w",-9.74137931034483
"c16","nomusic",0.5,"n",231.258620689655
"c16","nomusic",0.5,"w",-50.7413793103448
"c16","nomusic",0.5,"w",218.258620689655
"c16","nomusic",0.5,"n",-36.2413793103448
"c16","nomusic",0.5,"a",-13.7413793103448
"c16","nomusic",0.5,"n",75.2586206896552
"c16","nomusic",0.5,"n",-36.2413793103448
"c16","nomusic",0.5,"a",21.2586206896552
"c16","nomusic",0.5,"a",-126.741379310345
"c16","nomusic",0.5,"a",-51.7413793103448
"c16","nomusic",0.5,"w",154.258620689655
"c16","nomusic",0.5,"w",-47.7413793103448
"c16","nomusic",0.5,"n",-36.2413793103448
"c16","nomusic",0.5,"n",32.2586206896552
"c16","nomusic",0.5,"a",-114.741379310345
"c16","nomusic",1,"n",124.016129032258
"c16","nomusic",1,"a",-87.983870967742
"c16","nomusic",1,"n",9.01612903225805
"c16","nomusic",1,"w",-88.983870967742
"c16","nomusic",1,"n",73.016129032258
"c16","nomusic",1,"n",174.016129032258
"c16","nomusic",1,"w",-32.983870967742
"c16","nomusic",1,"a",-112.983870967742
"c16","nomusic",1,"n",156.016129032258
"c16","nomusic",1,"n",-1.48387096774195
"c16","nomusic",1,"a",17.016129032258
"c16","nomusic",1,"a",-48.983870967742
"c16","nomusic",1,"a",-14.983870967742
"c16","nomusic",1,"n",55.016129032258
"c16","nomusic",1,"n",126.016129032258
"c16","nomusic",1,"w",24.016129032258
"c16","nomusic",1,"w",-74.983870967742
"c16","nomusic",1,"a",-145.983870967742
"c16","nomusic",1,"n",-22.983870967742
"c16","nomusic",1,"w",-134.983870967742
"c16","nomusic",1,"a",-44.983870967742
"c16","nomusic",1,"n",123.016129032258
"c16","nomusic",1,"a",-55.983870967742
"c16","nomusic",1,"a",-23.983870967742
"c16","nomusic",1,"a",-55.983870967742
"c16","nomusic",1,"a",-62.983870967742
"c16","nomusic",1,"w",69.016129032258
"c16","nomusic",1,"w",83.016129032258
"c16","nomusic",1,"w",16.016129032258
"c16","nomusic",1,"w",71.016129032258
"c16","nomusic",1,"w",-108.983870967742
"c16","nomusic",1.5,"w",-32.9833333333333
"c16","nomusic",1.5,"w",-39.9833333333333
"c16","nomusic",1.5,"w",-111.983333333333
"c16","nomusic",1.5,"a",-96.9833333333333
"c16","nomusic",1.5,"n",49.0166666666667
"c16","nomusic",1.5,"n",-109.983333333333
"c16","nomusic",1.5,"w",23.0166666666667
"c16","nomusic",1.5,"a",-40.9833333333333
"c16","nomusic",1.5,"a",-25.9833333333333
"c16","nomusic",1.5,"w",55.0166666666667
"c16","nomusic",1.5,"a",-91.9833333333333
"c16","nomusic",1.5,"w",2.01666666666665
"c16","nomusic",1.5,"a",-14.9833333333333
"c16","nomusic",1.5,"a",-92.9833333333333
"c16","nomusic",1.5,"a",-11.9833333333333
"c16","nomusic",1.5,"n",-28.4833333333333
"c16","nomusic",1.5,"n",125.016666666667
"c16","nomusic",1.5,"a",-101.983333333333
"c16","nomusic",1.5,"w",16.0166666666667
"c16","nomusic",1.5,"a",29.0166666666667
"c16","nomusic",1.5,"n",167.016666666667
"c16","nomusic",1.5,"n",72.0166666666667
"c16","nomusic",1.5,"n",48.0166666666667
"c16","nomusic",1.5,"n",74.0166666666667
"c16","nomusic",1.5,"w",-20.9833333333333
"c16","nomusic",1.5,"n",314.016666666667
"c16","nomusic",1.5,"n",81.0166666666667
"c16","nomusic",1.5,"w",-69.9833333333333
"c16","nomusic",1.5,"a",-95.9833333333333
"c16","nomusic",1.5,"w",-66.9833333333333
"c16","slowmusic",0.5,"w",-5.57407407407408
"c16","slowmusic",0.5,"w",-72.5740740740741
"c16","slowmusic",0.5,"a",-65.5740740740741
"c16","slowmusic",0.5,"w",-6.57407407407408
